REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2026/05/29 11:05:00,4997.86,70.04,TRADE
VIC1,2026/05/29 11:10:00,5088.47,85.31,TRADE
VIC1,2026/05/29 11:15:00,5012.18,85,TRADE
VIC1,2026/05/29 11:20:00,5013.05,85,TRADE
VIC1,2026/05/29 11:25:00,5043.42,85.07,TRADE
VIC1,2026/05/29 11:30:00,4983.46,81.71,TRADE
VIC1,2026/05/29 11:35:00,4973.95,68.54,TRADE
VIC1,2026/05/29 11:40:00,5094.85,69.54,TRADE
VIC1,2026/05/29 11:45:00,5115.81,69.71,TRADE
VIC1,2026/05/29 11:50:00,5154.33,68.87,TRADE
VIC1,2026/05/29 11:55:00,5131.58,69.42,TRADE
VIC1,2026/05/29 12:00:00,5089.74,69.08,TRADE
VIC1,2026/05/29 12:05:00,5135.34,68.76,TRADE
VIC1,2026/05/29 12:10:00,5115.63,68.18,TRADE
VIC1,2026/05/29 12:15:00,5109.88,68.39,TRADE
VIC1,2026/05/29 12:20:00,5212.37,69.58,TRADE
VIC1,2026/05/29 12:25:00,5217.28,71.41,TRADE
VIC1,2026/05/29 12:30:00,5227.85,71.31,TRADE
VIC1,2026/05/29 12:35:00,5234.92,69.88,TRADE
VIC1,2026/05/29 12:40:00,5293.43,69.29,TRADE
VIC1,2026/05/29 12:45:00,5371.14,70.40,TRADE
VIC1,2026/05/29 12:50:00,5318.82,69.81,TRADE
VIC1,2026/05/29 12:55:00,5407.31,70.78,TRADE
VIC1,2026/05/29 13:00:00,5455.53,83.62,TRADE
VIC1,2026/05/29 13:05:00,5458.67,70.51,TRADE
VIC1,2026/05/29 13:10:00,5548.81,71.10,TRADE
VIC1,2026/05/29 13:15:00,5582.43,72.04,TRADE
VIC1,2026/05/29 13:20:00,5548.88,71.22,TRADE
VIC1,2026/05/29 13:25:00,5595.78,84.82,TRADE
VIC1,2026/05/29 13:30:00,5581.59,85,TRADE
VIC1,2026/05/29 13:35:00,5520.94,71.80,TRADE
VIC1,2026/05/29 13:40:00,5564.5,74.59,TRADE
VIC1,2026/05/29 13:45:00,5655.06,75.73,TRADE
VIC1,2026/05/29 13:50:00,5552.87,73.43,TRADE
VIC1,2026/05/29 13:55:00,5532.46,73.95,TRADE
VIC1,2026/05/29 14:00:00,5565.3,80.50,TRADE
VIC1,2026/05/29 14:05:00,5532.29,80.50,TRADE
VIC1,2026/05/29 14:10:00,5515.59,73.88,TRADE
VIC1,2026/05/29 14:15:00,5464.42,72.93,TRADE
VIC1,2026/05/29 14:20:00,5427.69,71.47,TRADE
VIC1,2026/05/29 14:25:00,5543.44,73.58,TRADE
VIC1,2026/05/29 14:30:00,5529.11,73,TRADE
VIC1,2026/05/29 14:35:00,5577.81,73.94,TRADE
VIC1,2026/05/29 14:40:00,5587.92,75.59,TRADE
VIC1,2026/05/29 14:45:00,5635.71,75.39,TRADE
VIC1,2026/05/29 14:50:00,5619.95,74.68,TRADE
VIC1,2026/05/29 14:55:00,5697.69,67.87,TRADE
VIC1,2026/05/29 15:00:00,5706.78,74.56,TRADE
VIC1,2026/05/29 15:05:00,5721.32,75.62,TRADE
VIC1,2026/05/29 15:10:00,5746.2,73.79,TRADE
VIC1,2026/05/29 15:15:00,5773.1,72.94,TRADE
VIC1,2026/05/29 15:20:00,5743,73.40,TRADE
VIC1,2026/05/29 15:25:00,5803.15,71.93,TRADE
VIC1,2026/05/29 15:30:00,5889.25,74.46,TRADE
VIC1,2026/05/29 15:35:00,5906.33,71.39,TRADE
VIC1,2026/05/29 15:40:00,5906.78,73.21,TRADE
VIC1,2026/05/29 15:45:00,5894.21,72.19,TRADE
VIC1,2026/05/29 15:50:00,5898.69,70.18,TRADE
VIC1,2026/05/29 15:55:00,5976.16,80.50,TRADE
VIC1,2026/05/29 16:00:00,6008.39,105,TRADE
VIC1,2026/05/29 16:05:00,5984.02,71.92,TRADE
VIC1,2026/05/29 16:10:00,6009.35,90.22,TRADE
VIC1,2026/05/29 16:15:00,6101.04,92.90,TRADE
VIC1,2026/05/29 16:20:00,6201.24,107.62,TRADE
VIC1,2026/05/29 16:25:00,6210.1,110.50,TRADE
VIC1,2026/05/29 16:30:00,6308.57,110.50,TRADE
VIC1,2026/05/29 16:35:00,6391.32,96.53,TRADE
VIC1,2026/05/29 16:40:00,6441.84,108.67,TRADE
VIC1,2026/05/29 16:45:00,6461.78,121.44,TRADE
VIC1,2026/05/29 16:50:00,6452.26,103.79,TRADE
VIC1,2026/05/29 16:55:00,6588.95,108.67,TRADE
VIC1,2026/05/29 17:00:00,6677.08,129.07,TRADE
VIC1,2026/05/29 17:05:00,6717.4,113.53,TRADE
VIC1,2026/05/29 17:10:00,6780.92,113.69,TRADE
VIC1,2026/05/29 17:15:00,6797.98,114.87,TRADE
VIC1,2026/05/29 17:20:00,6922.26,111.21,TRADE
VIC1,2026/05/29 17:25:00,6948.44,114.10,TRADE
VIC1,2026/05/29 17:30:00,6914.05,107.47,TRADE
VIC1,2026/05/29 17:35:00,7010.85,112.66,TRADE
VIC1,2026/05/29 17:40:00,7070.89,110.16,TRADE
VIC1,2026/05/29 17:45:00,7129.13,105,TRADE
VIC1,2026/05/29 17:50:00,7061.11,93.89,TRADE
VIC1,2026/05/29 17:55:00,7175.65,98.07,TRADE
VIC1,2026/05/29 18:00:00,7121.14,94.96,TRADE
VIC1,2026/05/29 18:05:00,7148.86,98,TRADE
VIC1,2026/05/29 18:10:00,7143.33,105,TRADE
VIC1,2026/05/29 18:15:00,7018.82,82.07,TRADE
VIC1,2026/05/29 18:20:00,7044.41,74.38,TRADE
VIC1,2026/05/29 18:25:00,7126.26,76.45,TRADE
VIC1,2026/05/29 18:30:00,7101.11,79.95,TRADE
VIC1,2026/05/29 18:35:00,7047.28,76.45,TRADE
VIC1,2026/05/29 18:40:00,7102.28,76.45,TRADE
VIC1,2026/05/29 18:45:00,7042.57,73.32,TRADE
VIC1,2026/05/29 18:50:00,7033.91,73.81,TRADE
VIC1,2026/05/29 18:55:00,7044.45,73.54,TRADE
VIC1,2026/05/29 19:00:00,6940.56,72.20,TRADE
VIC1,2026/05/29 19:05:00,6953.17,72.34,TRADE
VIC1,2026/05/29 19:10:00,6907.78,59,TRADE
VIC1,2026/05/29 19:15:00,6910.2,61.16,TRADE
VIC1,2026/05/29 19:20:00,6835.7,71.79,TRADE
VIC1,2026/05/29 19:25:00,6800.13,66.57,TRADE
VIC1,2026/05/29 19:30:00,6796.82,57.82,TRADE
VIC1,2026/05/29 19:35:00,6756.02,71.71,TRADE
VIC1,2026/05/29 19:40:00,6720.19,71.17,TRADE
VIC1,2026/05/29 19:45:00,6650.45,58,TRADE
VIC1,2026/05/29 19:50:00,6614.01,70.08,TRADE
VIC1,2026/05/29 19:55:00,6671.11,70.54,TRADE
VIC1,2026/05/29 20:00:00,6656.47,76.45,TRADE
VIC1,2026/05/29 20:05:00,6550.78,69.92,TRADE
VIC1,2026/05/29 20:10:00,6617.4,71.06,TRADE
VIC1,2026/05/29 20:15:00,6575.62,69.49,TRADE
VIC1,2026/05/29 20:20:00,6579.91,68.38,TRADE
VIC1,2026/05/29 20:25:00,6542.72,68.03,TRADE
VIC1,2026/05/29 20:30:00,6441.45,57.82,TRADE
VIC1,2026/05/29 20:35:00,6517.31,60.97,TRADE
VIC1,2026/05/29 20:40:00,6451.82,68.07,TRADE
VIC1,2026/05/29 20:45:00,6390.14,67.08,TRADE
VIC1,2026/05/29 20:50:00,6374.92,61.79,TRADE
VIC1,2026/05/29 20:55:00,6336.88,48.10,TRADE
VIC1,2026/05/29 21:00:00,6311.92,58,TRADE
VIC1,2026/05/29 21:05:00,6185.5,58,TRADE
VIC1,2026/05/29 21:10:00,6200.84,58,TRADE
VIC1,2026/05/29 21:15:00,6136.93,39.52,TRADE
VIC1,2026/05/29 21:20:00,6206.51,67.36,TRADE
VIC1,2026/05/29 21:25:00,6143.8,47.96,TRADE
VIC1,2026/05/29 21:30:00,6080.61,49.01,TRADE
VIC1,2026/05/29 21:35:00,6114.98,40.08,TRADE
VIC1,2026/05/29 21:40:00,6100.03,49.89,TRADE
VIC1,2026/05/29 21:45:00,6080.12,59.05,TRADE
VIC1,2026/05/29 21:50:00,6015.97,58.54,TRADE
VIC1,2026/05/29 21:55:00,5873.4,38,TRADE
VIC1,2026/05/29 22:00:00,5874.93,57.39,TRADE
VIC1,2026/05/29 22:05:00,5879.02,51.51,TRADE
VIC1,2026/05/29 22:10:00,5817.45,60.60,TRADE
VIC1,2026/05/29 22:15:00,5751.91,59.51,TRADE
VIC1,2026/05/29 22:20:00,5770.85,59.46,TRADE
VIC1,2026/05/29 22:25:00,5729.48,49.26,TRADE
VIC1,2026/05/29 22:30:00,5692.47,60.66,TRADE
VIC1,2026/05/29 22:35:00,5618.51,58.45,TRADE
VIC1,2026/05/29 22:40:00,5594.06,49.59,TRADE
VIC1,2026/05/29 22:45:00,5553.52,38,TRADE
VIC1,2026/05/29 22:50:00,5546.35,38,TRADE
VIC1,2026/05/29 22:55:00,5484.4,50.50,TRADE
VIC1,2026/05/29 23:00:00,5516.89,49.61,TRADE
VIC1,2026/05/29 23:05:00,5527.24,38,TRADE
VIC1,2026/05/29 23:10:00,5561.95,38,TRADE
VIC1,2026/05/29 23:15:00,5658.81,38,TRADE
VIC1,2026/05/29 23:20:00,5632.23,51.89,TRADE
VIC1,2026/05/29 23:25:00,5660.39,50.62,TRADE
VIC1,2026/05/29 23:30:00,5624.45,38,TRADE
VIC1,2026/05/29 23:35:00,5524.31,35.07,TRADE
VIC1,2026/05/29 23:40:00,5471.24,35.12,TRADE
VIC1,2026/05/29 23:45:00,5474.04,35.45,TRADE
VIC1,2026/05/29 23:50:00,5420.44,35.15,TRADE
VIC1,2026/05/29 23:55:00,5368.14,34.78,TRADE
VIC1,2026/05/30 00:00:00,5331.68,38,TRADE
VIC1,2026/05/30 00:05:00,5335.99,25.04,TRADE
VIC1,2026/05/30 00:10:00,5338.85,34.41,TRADE
VIC1,2026/05/30 00:15:00,5322.73,35.42,TRADE
VIC1,2026/05/30 00:20:00,5257.94,33.46,TRADE
VIC1,2026/05/30 00:25:00,5171.92,11.64,TRADE
VIC1,2026/05/30 00:30:00,5115.71,10.65,TRADE
VIC1,2026/05/30 00:35:00,5135.23,33.73,TRADE
VIC1,2026/05/30 00:40:00,5114.61,34.24,TRADE
VIC1,2026/05/30 00:45:00,5084.01,34.23,TRADE
VIC1,2026/05/30 00:50:00,5034.37,33.74,TRADE
VIC1,2026/05/30 00:55:00,5012.52,31.25,TRADE
VIC1,2026/05/30 01:00:00,5005.73,31.01,TRADE
VIC1,2026/05/30 01:05:00,4909.62,33.52,TRADE
VIC1,2026/05/30 01:10:00,4871.52,32.95,TRADE
VIC1,2026/05/30 01:15:00,4840.34,19.18,TRADE
VIC1,2026/05/30 01:20:00,4821.46,19.18,TRADE
VIC1,2026/05/30 01:25:00,4803.88,32.69,TRADE
VIC1,2026/05/30 01:30:00,4802.97,32.90,TRADE
VIC1,2026/05/30 01:35:00,4799.03,24.71,TRADE
VIC1,2026/05/30 01:40:00,4752.73,31.01,TRADE
VIC1,2026/05/30 01:45:00,4751.35,35.69,TRADE
VIC1,2026/05/30 01:50:00,4712.8,19.18,TRADE
VIC1,2026/05/30 01:55:00,4707.49,24.18,TRADE
VIC1,2026/05/30 02:00:00,4655.95,32.48,TRADE
VIC1,2026/05/30 02:05:00,4571.66,15.54,TRADE
VIC1,2026/05/30 02:10:00,4534.16,12.59,TRADE
VIC1,2026/05/30 02:15:00,4521.94,10.65,TRADE
VIC1,2026/05/30 02:20:00,4482.43,10.65,TRADE
VIC1,2026/05/30 02:25:00,4498.93,13.93,TRADE
VIC1,2026/05/30 02:30:00,4556.19,19.18,TRADE
VIC1,2026/05/30 02:35:00,4490.46,19.18,TRADE
VIC1,2026/05/30 02:40:00,4518.59,19.18,TRADE
VIC1,2026/05/30 02:45:00,4501.29,19.18,TRADE
VIC1,2026/05/30 02:50:00,4519.82,19.18,TRADE
VIC1,2026/05/30 02:55:00,4494.13,19.09,TRADE
VIC1,2026/05/30 03:00:00,4404.71,10.65,TRADE
VIC1,2026/05/30 03:05:00,4381.12,19.18,TRADE
VIC1,2026/05/30 03:10:00,4441.4,19.18,TRADE
VIC1,2026/05/30 03:15:00,4448.22,19.18,TRADE
VIC1,2026/05/30 03:20:00,4351.99,14.17,TRADE
VIC1,2026/05/30 03:25:00,4445.98,17.54,TRADE
VIC1,2026/05/30 03:30:00,4403.38,13.31,TRADE
VIC1,2026/05/30 03:35:00,4407,18.98,TRADE
VIC1,2026/05/30 03:40:00,4345.21,10.65,TRADE
VIC1,2026/05/30 03:45:00,4325.25,10.65,TRADE
VIC1,2026/05/30 03:50:00,4331.23,10.65,TRADE
VIC1,2026/05/30 03:55:00,4404.68,10.65,TRADE
VIC1,2026/05/30 04:00:00,4354.67,10.50,TRADE
VIC1,2026/05/30 04:05:00,4373.49,10.65,TRADE
VIC1,2026/05/30 04:10:00,4385.12,10.50,TRADE
VIC1,2026/05/30 04:15:00,4392.26,10.50,TRADE
VIC1,2026/05/30 04:20:00,4389.46,10.50,TRADE
VIC1,2026/05/30 04:25:00,4356.63,10.50,TRADE
VIC1,2026/05/30 04:30:00,4364.43,10.50,TRADE
VIC1,2026/05/30 04:35:00,4269.22,9.17,TRADE
VIC1,2026/05/30 04:40:00,4348.64,10.50,TRADE
VIC1,2026/05/30 04:45:00,4334.42,12.93,TRADE
VIC1,2026/05/30 04:50:00,4350.69,10.50,TRADE
VIC1,2026/05/30 04:55:00,4393.73,10.50,TRADE
VIC1,2026/05/30 05:00:00,4360.58,8.94,TRADE
VIC1,2026/05/30 05:05:00,4430.55,10.50,TRADE
VIC1,2026/05/30 05:10:00,4439.88,10.50,TRADE
VIC1,2026/05/30 05:15:00,4435.83,10.50,TRADE
VIC1,2026/05/30 05:20:00,4352.43,10.13,TRADE
VIC1,2026/05/30 05:25:00,4422.61,10.50,TRADE
VIC1,2026/05/30 05:30:00,4490.3,10.50,TRADE
VIC1,2026/05/30 05:35:00,4481.7,10.50,TRADE
VIC1,2026/05/30 05:40:00,4467.65,10.50,TRADE
VIC1,2026/05/30 05:45:00,4586.26,10.50,TRADE
